Label	GroupId	CoveredQueryTermNumberAnchor	CoveredQueryTermNumberTitle	CoveredQueryTermNumberUrl	CoveredQueryTermNumberWholeDocument	CoveredQueryTermNumberBody	CoveredQueryTermRatioAnchor	CoveredQueryTermRatioTitle	CoveredQueryTermRatioUrl	CoveredQueryTermRatioWholeDocument	CoveredQueryTermRatioBody	StreamLengthAnchor	StreamLengthTitle	StreamLengthUrl	StreamLengthWholeDocument	StreamLengthBody	IdfAnchor	IdfTitle	IdfUrl	IdfWholeDocument	IdfBody	SumTfAnchor	SumTfTitle	SumTfUrl	SumTfWholeDocument	SumTfBody	MinTfAnchor	MinTfTitle	MinTfUrl	MinTfWholeDocument	MinTfBody	MaxTfAnchor	MaxTfTitle	MaxTfUrl	MaxTfWholeDocument	MaxTfBody	MeanTfAnchor	MeanTfTitle	MeanTfUrl	MeanTfWholeDocument	MeanTfBody	VarianceTfAnchor	VarianceTfTitle	VarianceTfUrl	VarianceTfWholeDocument	VarianceTfBody	SumStreamLengthNormalizedTfAnchor	SumStreamLengthNormalizedTfTitle	SumStreamLengthNormalizedTfUrl	SumStreamLengthNormalizedTfWholeDocument	SumStreamLengthNormalizedTfBody	MinStreamLengthNormalizedTfAnchor	MinStreamLengthNormalizedTfTitle	MinStreamLengthNormalizedTfUrl	MinStreamLengthNormalizedTfWholeDocument	MinStreamLengthNormalizedTfBody	MaxStreamLengthNormalizedTfAnchor	MaxStreamLengthNormalizedTfTitle	MaxStreamLengthNormalizedTfUrl	MaxStreamLengthNormalizedTfWholeDocument	MaxStreamLengthNormalizedTfBody	MeanStreamLengthNormalizedTfAnchor	MeanStreamLengthNormalizedTfTitle	MeanStreamLengthNormalizedTfUrl	MeanStreamLengthNormalizedTfWholeDocument	MeanStreamLengthNormalizedTfBody	VarianceStreamLengthNormalizedTfAnchor	VarianceStreamLengthNormalizedTfTitle	VarianceStreamLengthNormalizedTfUrl	VarianceStreamLengthNormalizedTfWholeDocument	VarianceStreamLengthNormalizedTfBody	SumTfidfAnchor	SumTfidfTitle	SumTfidfUrl	SumTfidfWholeDocument	SumTfidfBody	MinTfidfAnchor	MinTfidfTitle	MinTfidfUrl	MinTfidfWholeDocument	MinTfidfBody	MaxTfidfAnchor	MaxTfidfTitle	MaxTfidfUrl	MaxTfidfWholeDocument	MaxTfidfBody	MeanTfidfAnchor	MeanTfidfTitle	MeanTfidfUrl	MeanTfidfWholeDocument	MeanTfidfBody	VarianceTfidfAnchor	VarianceTfidfTitle	VarianceTfidfUrl	VarianceTfidfWholeDocument	VarianceTfidfBody	BooleanModelAnchor	BooleanModelTitle	BooleanModelUrl	BooleanModelWholeDocument	BooleanModelBody	VectorSpaceModelAnchor	VectorSpaceModelTitle	VectorSpaceModelUrl	VectorSpaceModelWholeDocument	VectorSpaceModelBody	Bm25Anchor	Bm25Title	Bm25Url	Bm25WholeDocument	Bm25Body	LmirAbsAnchor	LmirAbsTitle	LmirAbsUrl	LmirAbsWholeDocument	LmirAbsBody	LmirDirAnchor	LmirDirTitle	LmirDirUrl	LmirDirWholeDocument	LmirDirBody	LmirJmAnchor	LmirJmTitle	LmirJmUrl	LmirJmWholeDocument	LmirJm	NumberSlashInUrl	LengthUrl	InlinkNumber	OutlinkNumber	PageRank	SiteRank	QualityScore	QualityScore2	QueryUrlClickCount	UrlClickCount	UrlDwellTime
0	151	3	0	3	2	3	1	0	1	0.666667	1	25	1	6	8	40	9.120328	23.379764	20.593075	23.151571	9.118228	4	0	3	2	9	1	0	1	0	2	2	0	1	1	4	1.333333	0	1	0.666667	3	0.222222	0	0	0.222222	0.666667	0.16000	0	0.50000	0.25000	0.22500	0.04000	0	0.166667	0	0.05000	0.08000	0	0.166667	0.12500	0.10000	0.053333	0	0.166667	0.083333	0.07500	0.000356	0	0	0.003472	0.000417	13.678807	0	20.593075	16.327376	30.438709	1.473997	0	5.448151	0	2.947089	9.116959	0	7.881695	8.182622	18.230279	4.559602	0	6.864358	5.442459	10.146236	10.818837	0	1.066572	14.810417	39.320833	1	0	1	0	1	0.958188	0	1	0.860832	0.983755	22.69923	0	23.177853	16.987199	26.88569	-11.770197	-22.686973	-8.976223	-15.855127	-8.768992	-21.204896	-24.594429	-21.706258	-24.012667	-19.184606	-9.277785	-24.748414	-5.690836	-15.605044	-8.203337	5	41	356	0	9620	55272	1	3	0	0	0	
0	151	3	0	1	0	3	1	0	0.333333	0	1	248	0	9	11	268	9.120328	23.379764	20.593075	23.151571	9.118228	11	0	1	0	12	1	0	0	0	1	6	0	1	0	7	3.666667	0	0.333333	0	4	4.222222	0	0.222222	0	6	0.044355	0	0.111111	0	0.044776	0.004032	0	0	0	0.003731	0.024194	0	0.111111	0	0.026119	0.014785	0	0.037037	0	0.014925	0.000069	0	0.002743	0	0.000084	41.17628	0	7.881695	0	45.724986	1.473997	0	0	0	1.473545	27.350877	0	7.881695	0	31.902988	13.725427	0	2.627232	0	15.241662	112.546116	0	13.804692	0	158.510493	1	0	0	0	1	0.957477	0	0.655427	0	0.94534	24.43753	0	7.047072	0	24.586478	-14.745263	-22.686973	-20.705607	-24.852107	-14.801638	-19.207369	-24.594429	-24.096795	-27.92339	-19.084402	-13.663478	-24.748414	-23.499976	-27.648536	-13.740923	5	55	549	70	6126	62837	2	3	0	0	0	
1	151	3	0	3	1	3	1	0	1	0.333333	1	282	0	7	11	300	9.120328	23.379764	20.593075	23.151571	9.118228	20	0	3	1	24	5	0	1	0	6	10	0	1	1	12	6.666667	0	1	0.333333	8	5.555556	0	0	0.222222	8	0.070922	0	0.428571	0.090909	0.08000	0.01773	0	0.142857	0	0.02000	0.035461	0	0.142857	0.090909	0.04000	0.023641	0	0.142857	0.030303	0.026667	0.00007	0	0	0.001837	0.000089	68.394037	0	20.593075	8.182622	82.054785	7.369984	0	5.448151	0	8.841268	45.584794	0	7.881695	8.182622	54.690836	22.798012	0	6.864358	2.727541	27.351595	270.470916	0	1.066572	14.878958	389.338675	1	0	1	0	1	0.958188	0	1	0.61011	0.958189	27.198437	0	21.33705	7.048653	27.792257	-11.759778	-22.686973	-9.436853	-23.503106	-11.335601	-17.440238	-24.594429	-21.707753	-26.740032	-16.954852	-11.716337	-24.748414	-6.15320	-26.297148	-11.355471	3	54	44	73	3364	62837	1	1	0	0	0	
1	151	3	0	3	3	3	1	0	1	1	1	1008	0	12	9	1029	9.120328	23.379764	20.593075	23.151571	9.118228	92	0	6	3	101	14	0	2	1	17	44	0	2	1	47	30.666667	0	2	1	33.666667	155.555556	0	0	0	155.555556	0.09127	0	0.50000	0.333333	0.098154	0.013889	0	0.166667	0.111111	0.016521	0.043651	0	0.166667	0.111111	0.045675	0.030423	0	0.166667	0.111111	0.032718	0.000153	0	0	0	0.000147	249.800079	0	41.186151	23.151571	277.094172	50.11589	0	10.896301	6.824195	54.521151	135.865477	0	15.76339	8.182622	145.094337	83.266693	0	13.728717	7.71719	92.364724	1414.610594	0	4.266288	0.398959	1478.04742	1	0	1	1	1	0.872586	0	1	1	0.894909	28.08692	0	25.204114	22.52688	28.572471	-10.880804	-22.686973	-6.663819	-10.19937	-10.586446	-14.037873	-24.594429	-20.102054	-22.447908	-13.717775	-11.111402	-24.748414	-5.690836	-6.907554	-10.828757	2	52	4	3	3004	16368	27	10	0	1	41.6	
0	151	3	2	3	1	3	1	0.666667	1	0.333333	1	987	2	6	8	1003	9.120328	23.379764	20.593075	23.151571	9.118228	20	2	4	1	27	4	0	1	0	6	11	1	2	1	14	6.666667	0.666667	1.333333	0.333333	9	9.555556	0.222222	0.222222	0.222222	12.666667	0.020263	1	0.666667	0.12500	0.026919	0.004053	0	0.166667	0	0.005982	0.011145	0.50000	0.333333	0.12500	0.013958	0.006754	0.333333	0.222222	0.041667	0.008973	0.00001	0.055556	0.006173	0.003472	0.000013	71.478519	14.596999	28.47477	8.182622	94.257038	5.895987	0	5.448151	0	8.841268	50.143274	8.00911	15.76339	8.182622	63.805975	23.826173	4.865666	9.49159	2.727541	31.419013	361.473895	12.173999	20.216821	14.878958	551.630221	1	0	1	0	1	0.943916	0.763135	0.944953	0.61011	0.954811	22.523868	19.454316	27.731721	8.513299	24.423041	-15.639121	-13.821881	-7.51223	-23.184891	-14.597696	-18.335047	-23.909828	-21.066531	-26.735553	-17.452749	-15.589782	-13.57351	-4.997708	-25.978706	-14.660179	4	40	228	50	11660	62837	1	1	0	0	0	
3	151	3	2	3	1	3	1	0.666667	1	0.333333	1	307	6	7	11	331	9.120328	23.379764	20.593075	23.151571	9.118228	20	2	3	1	26	5	0	1	0	7	10	1	1	1	12	6.666667	0.666667	1	0.333333	8.666667	5.555556	0.222222	0	0.222222	5.555556	0.065147	0.333333	0.428571	0.090909	0.07855	0.016287	0	0.142857	0	0.021148	0.032573	0.166667	0.142857	0.090909	0.036254	0.021716	0.111111	0.142857	0.030303	0.026183	0.000059	0.006173	0	0.001837	0.000051	68.394037	14.596999	20.593075	8.182622	86.615443	7.369984	0	5.448151	0	10.314812	45.584794	8.00911	7.881695	8.182622	54.690836	22.798012	4.865666	6.864358	2.727541	28.871814	270.470916	12.173999	1.066572	14.878958	354.573708	1	0	1	0	1	0.958188	0.763135	1	0.61011	0.972481	26.997811	10.472636	21.33705	7.048653	27.91831	-12.012856	-16.012943	-9.436853	-23.503106	-11.286047	-17.472925	-23.915816	-21.707753	-26.740032	-16.712754	-11.970805	-15.77044	-6.15320	-26.297148	-11.342354	3	54	35	73	6203	62837	4	3	0	0	0	
1	151	3	0	3	1	3	1	0	1	0.333333	1	282	0	7	11	300	9.120328	23.379764	20.593075	23.151571	9.118228	20	0	3	1	24	5	0	1	0	6	10	0	1	1	12	6.666667	0	1	0.333333	8	5.555556	0	0	0.222222	8	0.070922	0	0.428571	0.090909	0.08000	0.01773	0	0.142857	0	0.02000	0.035461	0	0.142857	0.090909	0.04000	0.023641	0	0.142857	0.030303	0.026667	0.00007	0	0	0.001837	0.000089	68.394037	0	20.593075	8.182622	82.054785	7.369984	0	5.448151	0	8.841268	45.584794	0	7.881695	8.182622	54.690836	22.798012	0	6.864358	2.727541	27.351595	270.470916	0	1.066572	14.878958	389.338675	1	0	1	0	1	0.958188	0	1	0.61011	0.958189	27.198437	0	21.33705	7.048653	27.792257	-11.759676	-22.686973	-9.436853	-23.503106	-11.335518	-17.440238	-24.594429	-21.707753	-26.740032	-16.954852	-11.716337	-24.748414	-6.15320	-26.297148	-11.355471	3	54	2	73	1322	62837	1	1	0	0	0	
2	151	3	3	3	0	3	1	1	1	0	1	3478	5	11	6	3500	9.120328	23.379764	20.593075	23.151571	9.118228	63	4	4	0	71	8	1	1	0	10	36	2	2	0	39	21	1.333333	1.333333	0	23.666667	132.666667	0.222222	0.222222	0	141.555556	0.018114	0.80000	0.363636	0	0.020286	0.00230	0.20000	0.090909	0	0.002857	0.010351	0.40000	0.181818	0	0.011143	0.006038	0.266667	0.121212	0	0.006762	0.000011	0.008889	0.001837	0	0.000012	234.566416	32.162529	27.856305	0	260.397161	11.791974	6.587889	5.448151	0	14.735446	164.105259	17.56553	14.52646	0	177.745217	78.188805	10.720843	9.285435	0	86.799054	4057.063966	23.761512	14.721192	0	4606.972991	1	1	1	0	1	0.945809	0.94448	0.94306	0	0.953169	22.628533	23.40556	19.808656	0	23.536046	-15.947284	-6.967585	-9.322792	-24.852107	-15.502274	-17.084699	-21.087023	-21.106692	-27.92339	-16.672028	-16.144397	-4.450862	-6.815719	-27.648536	-15.718643	2	43	1417	2	18653	22247	4	4	0	0	0	
2	151	3	0	3	1	3	1	0	1	0.333333	1	256	0	7	11	274	9.120328	23.379764	20.593075	23.151571	9.118228	18	0	3	1	22	4	0	1	0	5	10	0	1	1	12	6	0	1	0.333333	7.333333	8	0	0	0.222222	10.888889	0.070313	0	0.428571	0.090909	0.080292	0.015625	0	0.142857	0	0.018248	0.039063	0	0.142857	0.090909	0.043796	0.023438	0	0.142857	0.030303	0.026764	0.000122	0	0	0.001837	0.000145	63.832188	0	20.593075	8.182622	77.494127	5.895987	0	5.448151	0	7.367723	45.584794	0	7.881695	8.182622	54.690836	21.277396	0	6.864358	2.727541	25.831376	302.37021	0	1.066572	14.878958	427.282577	1	0	1	0	1	0.936079	0	1	0.61011	0.940159	26.84149	0	21.33705	7.048653	27.557321	-11.996283	-22.686973	-9.436853	-23.503106	-11.480361	-17.799902	-24.594429	-21.707753	-26.740032	-17.249688	-11.871922	-24.748414	-6.15320	-26.297148	-11.447831	3	55	61	64	3959	62837	1	1	0	0	0	
1	151	3	3	2	2	3	1	1	0.666667	0.666667	1	197	3	2	7	209	9.120328	23.379764	20.593075	23.151571	9.118228	12	3	2	2	19	3	1	0	0	4	6	1	1	1	9	4	1	0.666667	0.666667	6.333333	2	0	0.222222	0.222222	4.222222	0.060914	1	1	0.285714	0.090909	0.015228	0.333333	0	0	0.019139	0.030457	0.333333	0.50000	0.142857	0.043062	0.020305	0.333333	0.333333	0.095238	0.030303	0.000052	0	0.055556	0.004535	0.000097	36.624539	23.379764	12.71138	14.968949	54.855568	4.42199	6.587889	0	0	8.841268	18.52711	8.782765	7.26323	8.144753	27.784022	12.20818	7.793255	4.237127	4.98965	18.285189	34.235493	0.82621	9.525707	12.738947	59.806164	1	1	0	0	1	0.943272	1	0.755258	0.792317	0.929539	25.242329	25.658295	21.84557	16.732853	26.946726	-12.487021	-6.902681	-13.901577	-16.938137	-11.03544	-18.743518	-21.719688	-23.963281	-25.194531	-17.527554	-12.172339	-3.611676	-13.653497	-16.68942	-10.965355	2	43	5	0	2953	2776	14	23	0	0	0	
0	151	3	0	3	2	3	1	0	1	0.666667	1	25	0	6	8	39	9.120328	23.379764	20.593075	23.151571	9.118228	4	0	3	2	9	1	0	1	0	2	2	0	1	1	4	1.333333	0	1	0.666667	3	0.222222	0	0	0.222222	0.666667	0.16000	0	0.50000	0.25000	0.230769	0.04000	0	0.166667	0	0.051282	0.08000	0	0.166667	0.12500	0.102564	0.053333	0	0.166667	0.083333	0.076923	0.000356	0	0	0.003472	0.000438	13.678807	0	20.593075	16.327376	30.438709	1.473997	0	5.448151	0	2.947089	9.116959	0	7.881695	8.182622	18.230279	4.559602	0	6.864358	5.442459	10.146236	10.818837	0	1.066572	14.810417	39.320833	1	0	1	0	1	0.958188	0	1	0.860832	0.983755	22.69923	0	23.177853	16.987199	26.902277	-11.770197	-22.686973	-8.976223	-15.855127	-8.693351	-21.204896	-24.594429	-21.706258	-24.012667	-19.183135	-9.277785	-24.748414	-5.690836	-15.605044	-8.127417	5	41	2	0	9438	55272	1	3	0	0	0	
2	151	3	1	2	3	3	1	0.333333	0.666667	1	1	323	4	7	9	343	9.120328	23.379764	20.593075	23.151571	9.118228	8	2	2	3	15	2	0	0	1	3	4	2	1	1	8	2.666667	0.666667	0.666667	1	5	0.888889	0.888889	0.222222	0	4.666667	0.024768	0.50000	0.285714	0.333333	0.043732	0.006192	0	0	0.111111	0.008746	0.012384	0.50000	0.142857	0.111111	0.023324	0.008256	0.166667	0.095238	0.111111	0.014577	0.000009	0.055556	0.004535	0	0.00004	24.416359	16.01822	12.71138	23.151571	44.263796	2.947994	0	0	6.824195	5.894178	12.351407	16.01822	7.26323	8.182622	24.696908	8.138786	5.339407	4.237127	7.71719	14.754599	15.215775	57.018526	9.525707	0.398959	59.509018	1	0	0	1	1	0.943272	0.58933	0.755258	1	0.897285	21.086258	11.797303	13.17061	22.52688	24.295951	-15.563703	-20.475151	-16.398651	-10.19937	-13.476892	-19.978577	-24.024685	-23.970765	-22.447908	-18.43678	-14.865728	-22.655384	-16.158618	-6.907554	-13.259135	3	54	1428	2	19729	19904	15	46	0	0	0	
1	151	3	0	3	1	3	1	0	1	0.333333	1	284	0	7	11	302	9.120328	23.379764	20.593075	23.151571	9.118228	20	0	3	1	24	5	0	1	0	6	10	0	1	1	12	6.666667	0	1	0.333333	8	5.555556	0	0	0.222222	8	0.070423	0	0.428571	0.090909	0.07947	0.017606	0	0.142857	0	0.019868	0.035211	0	0.142857	0.090909	0.039735	0.023474	0	0.142857	0.030303	0.02649	0.000069	0	0	0.001837	0.000088	68.394037	0	20.593075	8.182622	82.054785	7.369984	0	5.448151	0	8.841268	45.584794	0	7.881695	8.182622	54.690836	22.798012	0	6.864358	2.727541	27.351595	270.470916	0	1.066572	14.878958	389.338675	1	0	1	0	1	0.958188	0	1	0.61011	0.958189	27.182268	0	21.33705	7.048653	27.778454	-11.780775	-22.686973	-9.436853	-23.503106	-11.355369	-17.442866	-24.594429	-21.707753	-26.740032	-16.957459	-11.73751	-24.748414	-6.15320	-26.297148	-11.375381	3	54	41	73	2541	62837	1	1	0	0	0	
1	151	3	0	0	1	3	1	0	0	0.333333	1	1261	0	0	7	1268	9.120328	23.379764	20.593075	23.151571	9.118228	9	0	0	1	10	1	0	0	0	2	4	0	0	1	4	3	0	0	0.333333	3.333333	2	0	0	0.222222	0.888889	0.007137	0	0	0.142857	0.007886	0.000793	0	0	0	0.001577	0.003172	0	0	0.142857	0.003155	0.002379	0	0	0.047619	0.002629	0.000001	0	0	0.004535	0.000001	22.805873	0	0	8.182622	27.357772	4.558479	0	0	0	5.894178	12.351407	0	0	8.182622	12.348454	7.601958	0	0	2.727541	9.119257	11.576788	0	0	14.878958	6.942954	1	0	0	0	1	0.826069	0	0	0.61011	0.943284	12.008039	0	0	9.146843	14.369868	-20.139344	-22.686973	-21.072791	-23.051439	-18.71737	-21.147085	-24.594429	-24.102762	-26.734059	-20.494801	-18.935943	-24.748414	-23.867675	-25.845178	-18.261814	4	42	356	8	1123	55272	3	2	0	0	0	
1	151	3	0	3	1	3	1	0	1	0.333333	1	255	3	7	11	276	9.120328	23.379764	20.593075	23.151571	9.118228	22	0	3	1	26	6	0	1	0	7	10	0	1	1	12	7.333333	0	1	0.333333	8.666667	3.555556	0	0	0.222222	5.555556	0.086275	0	0.428571	0.090909	0.094203	0.023529	0	0.142857	0	0.025362	0.039216	0	0.142857	0.090909	0.043478	0.028758	0	0.142857	0.030303	0.031401	0.000055	0	0	0.001837	0.000073	72.955885	0	20.593075	8.182622	86.615443	8.843981	0	5.448151	0	10.314812	45.584794	0	7.881695	8.182622	54.690836	24.318628	0	6.864358	2.727541	28.871814	241.752072	0	1.066572	14.878958	354.573708	1	0	1	0	1	0.974918	0	1	0.61011	0.972481	27.827293	0	21.33705	7.048653	28.273584	-11.045186	-22.686973	-9.436853	-23.503106	-10.743709	-17.075765	-24.594429	-21.707753	-26.740032	-16.64112	-11.050733	-24.748414	-6.15320	-26.297148	-10.797758	3	55	40	63	815	62837	6	3	0	0	0	
2	151	3	3	3	1	3	1	1	1	0.333333	1	973	18	7	7	1005	9.120328	23.379764	20.593075	23.151571	9.118228	34	12	3	1	50	6	3	1	0	11	18	5	1	1	24	11.333333	4	1	0.333333	16.666667	24.888889	0.666667	0	0.222222	29.555556	0.034943	0.666667	0.428571	0.142857	0.049751	0.006166	0.166667	0.142857	0	0.010945	0.018499	0.277778	0.142857	0.142857	0.023881	0.011648	0.222222	0.142857	0.047619	0.016584	0.000026	0.002058	0	0.004535	0.000029	110.010106	92.745401	20.593075	8.182622	158.663261	8.843981	26.348294	5.448151	0	16.208991	55.581331	40.04555	7.881695	8.182622	74.090725	36.670035	30.915134	6.864358	2.727541	52.887754	403.79979	41.682251	1.066572	14.878958	678.132585	1	1	1	0	1	0.948532	0.976265	1	0.61011	0.968497	25.268991	22.029709	21.33705	9.146843	27.148164	-13.860753	-5.184603	-9.436853	-23.051439	-12.580125	-16.831345	-18.407616	-21.707753	-26.734059	-15.638142	-13.962349	-4.892494	-6.15320	-25.845178	-12.764407	3	35	3331	77	58600	62837	2	3	0	0	0	
0	151	3	2	2	0	3	1	0.666667	0.666667	0	1	614	8	5	9	636	9.120328	23.379764	20.593075	23.151571	9.118228	43	3	2	0	48	1	0	0	0	1	27	2	1	0	29	14.333333	1	0.666667	0	16	112.888889	0.666667	0.222222	0	132.666667	0.070033	0.37500	0.40000	0	0.075472	0.001629	0	0	0	0.001572	0.043974	0.25000	0.20000	0	0.045597	0.023344	0.12500	0.133333	0	0.025157	0.000299	0.010417	0.008889	0	0.000328	170.870717	24.800985	15.144925	0	189.211109	1.473997	0	0	0	1.473545	123.078944	16.01822	7.881695	0	132.16952	56.956906	8.266995	5.048308	0	63.07037	2521.222755	42.896904	12.806458	0	2875.048777	1	0	0	0	1	0.933803	0.827442	0.89131	0	0.941453	26.15267	13.123392	18.65531	0	26.37835	-14.170955	-13.321163	-13.351692	-24.852107	-14.00987	-16.883777	-21.839029	-22.289119	-27.92339	-16.660577	-13.537543	-13.556602	-13.102119	-27.648536	-13.388436	5	60	268	18	9041	60996	9	3	0	14	11.6166666666667	
0	151	3	3	3	0	3	1	1	1	0	1	887	5	13	6	911	9.120328	23.379764	20.593075	23.151571	9.118228	123	3	6	0	132	36	1	2	0	39	46	1	2	0	49	41	1	2	0	44	16.666667	0	0	0	16.666667	0.13867	0.60000	0.461538	0	0.144896	0.040586	0.20000	0.153846	0	0.04281	0.05186	0.20000	0.153846	0	0.053787	0.046223	0.20000	0.153846	0	0.048299	0.000021	0	0	0	0.00002	366.580307	23.379764	41.186151	0	393.849744	60.433867	6.587889	10.896301	0	64.835963	164.105259	8.782765	15.76339	0	177.745217	122.193436	7.793255	13.728717	0	131.283248	1988.25941	0.82621	4.266288	0	2324.456333	1	1	1	0	1	0.99355	1	1	0	0.994424	29.93969	18.962497	24.074827	0	30.060119	-9.28633	-8.431784	-6.903525	-24.852107	-9.149157	-12.746808	-21.722682	-20.103544	-27.92339	-12.560043	-9.552323	-5.143992	-5.93092	-27.648536	-9.418651	2	45	24	4	2912	16368	10	12	0	1	19	
0	151	3	0	3	1	3	1	0	1	0.333333	1	1148	1	7	11	1167	9.120328	23.379764	20.593075	23.151571	9.118228	32	0	3	1	36	7	0	1	0	8	16	0	1	1	17	10.666667	0	1	0.333333	12	14.888889	0	0	0.222222	14	0.027875	0	0.428571	0.090909	0.030848	0.006098	0	0.142857	0	0.006855	0.013937	0	0.142857	0.090909	0.014567	0.009292	0	0.142857	0.030303	0.010283	0.000011	0	0	0.001837	0.00001	100.74992	0	20.593075	8.182622	114.402554	10.317977	0	5.448151	0	11.788357	49.405628	0	7.881695	8.182622	52.48093	33.583307	0	6.864358	2.727541	38.134185	282.339924	0	1.066572	14.878958	347.969902	1	0	1	0	1	0.956014	0	1	0.61011	0.972296	24.216691	0	21.33705	7.048653	25.072098	-14.421593	-22.686973	-9.436853	-23.503106	-14.048435	-17.090456	-24.594429	-21.707753	-26.740032	-16.732505	-14.527073	-24.748414	-6.15320	-26.297148	-14.182673	3	54	3	80	3507	62837	4	3	0	0	0	
1	151	2	0	1	1	2	0.666667	0	0.333333	0.333333	0.666667	1115	0	5	12	1132	9.120328	23.379764	20.593075	23.151571	9.118228	11	0	1	2	14	0	0	0	0	0	10	0	1	2	13	3.666667	0	0.333333	0.666667	4.666667	20.222222	0	0.222222	0.888889	34.888889	0.009865	0	0.20000	0.166667	0.012367	0	0	0	0	0	0.008969	0	0.20000	0.166667	0.011484	0.003288	0	0.066667	0.055556	0.004122	0.000016	0	0.008889	0.006173	0.000027	47.058791	0	7.881695	16.365245	60.72195	0	0	0	0	0	45.584794	0	7.881695	16.365245	59.248406	15.686264	0	2.627232	5.455082	20.24065	447.323176	0	13.804692	59.515832	761.164383	0	0	0	0	0	0.79940	0	0.655427	0.61011	0.797166	13.34296	0	9.708563	10.815241	14.076993	-22.778157	-22.686973	-20.118362	-22.298477	-22.533994	-22.591318	-24.594429	-24.090816	-26.080875	-22.356452	-23.252819	-24.748414	-22.912215	-25.691031	-23.027165	6	72	3	0	4182	33640	27	9	0	0	0	
1	151	3	0	3	1	3	1	0	1	0.333333	1	1156	0	7	11	1174	9.120328	23.379764	20.593075	23.151571	9.118228	31	0	3	1	35	7	0	1	0	8	12	0	1	1	14	10.333333	0	1	0.333333	11.666667	5.555556	0	0	0.222222	6.888889	0.026817	0	0.428571	0.090909	0.029813	0.006055	0	0.142857	0	0.006814	0.010381	0	0.142857	0.090909	0.011925	0.008939	0	0.142857	0.030303	0.009938	0.000004	0	0	0.001837	0.000005	102.073951	0	20.593075	8.182622	115.726808	10.317977	0	5.448151	0	11.788357	54.701753	0	7.881695	8.182622	63.805975	34.02465	0	6.864358	2.727541	38.575603	332.909074	0	1.066572	14.878958	452.184028	1	0	1	0	1	0.992884	0	1	0.61011	0.992376	24.538012	0	21.33705	7.048653	25.251149	-14.434868	-22.686973	-9.436853	-23.503106	-14.090475	-17.095289	-24.594429	-21.707753	-26.740032	-16.763527	-14.54765	-24.748414	-6.15320	-26.297148	-14.22748	3	54	39	82	4326	62837	1	1	0	0	0	
0	151	3	0	3	2	3	1	0	1	0.666667	1	25	1	6	8	40	9.120328	23.379764	20.593075	23.151571	9.118228	4	0	3	2	9	1	0	1	0	2	2	0	1	1	4	1.333333	0	1	0.666667	3	0.222222	0	0	0.222222	0.666667	0.16000	0	0.50000	0.25000	0.22500	0.04000	0	0.166667	0	0.05000	0.08000	0	0.166667	0.12500	0.10000	0.053333	0	0.166667	0.083333	0.07500	0.000356	0	0	0.003472	0.000417	13.678807	0	20.593075	16.327376	30.438709	1.473997	0	5.448151	0	2.947089	9.116959	0	7.881695	8.182622	18.230279	4.559602	0	6.864358	5.442459	10.146236	10.818837	0	1.066572	14.810417	39.320833	1	0	1	0	1	0.958188	0	1	0.860832	0.983755	22.69923	0	23.177853	16.987199	26.88569	-11.770197	-22.686973	-8.976223	-15.855127	-8.768992	-21.204896	-24.594429	-21.706258	-24.012667	-19.184606	-9.277785	-24.748414	-5.690836	-15.605044	-8.203337	5	41	2	0	9456	55272	1	3	0	0	0	
0	151	3	0	3	2	3	1	0	1	0.666667	1	25	0	6	8	39	9.120328	23.379764	20.593075	23.151571	9.118228	4	0	3	2	9	1	0	1	0	2	2	0	1	1	4	1.333333	0	1	0.666667	3	0.222222	0	0	0.222222	0.666667	0.16000	0	0.50000	0.25000	0.230769	0.04000	0	0.166667	0	0.051282	0.08000	0	0.166667	0.12500	0.102564	0.053333	0	0.166667	0.083333	0.076923	0.000356	0	0	0.003472	0.000438	13.678807	0	20.593075	16.327376	30.438709	1.473997	0	5.448151	0	2.947089	9.116959	0	7.881695	8.182622	18.230279	4.559602	0	6.864358	5.442459	10.146236	10.818837	0	1.066572	14.810417	39.320833	1	0	1	0	1	0.958188	0	1	0.860832	0.983755	22.69923	0	23.177853	16.987199	26.902277	-11.770197	-22.686973	-8.976223	-15.855127	-8.693351	-21.204896	-24.594429	-21.706258	-24.012667	-19.183135	-9.277785	-24.748414	-5.690836	-15.605044	-8.127417	5	40	2	0	10659	55272	1	3	0	0	0	
2	151	3	0	3	2	3	1	0	1	0.666667	1	25	0	6	8	39	9.120328	23.379764	20.593075	23.151571	9.118228	4	0	3	2	9	1	0	1	0	2	2	0	1	1	4	1.333333	0	1	0.666667	3	0.222222	0	0	0.222222	0.666667	0.16000	0	0.50000	0.25000	0.230769	0.04000	0	0.166667	0	0.051282	0.08000	0	0.166667	0.12500	0.102564	0.053333	0	0.166667	0.083333	0.076923	0.000356	0	0	0.003472	0.000438	13.678807	0	20.593075	16.327376	30.438709	1.473997	0	5.448151	0	2.947089	9.116959	0	7.881695	8.182622	18.230279	4.559602	0	6.864358	5.442459	10.146236	10.818837	0	1.066572	14.810417	39.320833	1	0	1	0	1	0.958188	0	1	0.860832	0.983755	22.69923	0	23.177853	16.987199	26.902277	-11.770197	-22.686973	-8.976223	-15.855127	-8.693351	-21.204896	-24.594429	-21.706258	-24.012667	-19.183135	-9.277785	-24.748414	-5.690836	-15.605044	-8.127417	5	41	2	0	9422	55272	1	3	0	0	0	
